invoice_id,invoice_date,vendor_id,vendor_name,currency,line_item_number,item_code,description,quantity,unit_price,line_total,po_id,po_quantity,po_unit_price,po_line_total,grn_id,grn_quantity,mismatch_type,is_mismatch
INV0187,24-03-2024,V019,Vendor_19,GBP,2,ITM0010,Accessory module part accessory widget accessory,6,472.81,2836.86,PO0187,6,472.81,2836.86,GRN0187,6,currency_mismatch,1
INV0187_DUP,24-03-2024,V019,Vendor_19,EUR,3,ITM0008,Unit unit accessory unit module widget component,16,154.83,2477.28,PO0187,16,154.83,2477.28,GRN0187,16,duplicate_invoice,1
INV0187,24-03-2024,V019,Vendor_19,EUR,4,ITM0039,Unit module device part,3,389.98,1169.94,PO0187,3,389.98,1169.94,GRN0187,3,MATCH,0
INV0187_DUP,24-03-2024,V019,Vendor_19,EUR,5,ITM0042,Component unit module gadget widget assembly,17,116.34,1977.78,PO0187,17,116.34,1977.78,GRN0187,17,duplicate_invoice,1
INV0188,27-10-2024,V019,Vendor_19,INR,1,ITM0018,Part gadget assembly,14,152.69,2137.66,PO0188,14,152.69,2137.66,GRN0188,14,MATCH,0
INV0188_DUP,27-10-2024,V019,Vendor_19,INR,2,ITM0009,Component device part,18,96.52,1737.36,PO0188,18,96.52,1737.36,GRN0188,18,duplicate_invoice,1
INV0188,27-10-2024,V019,Vendor_19,INR,3,ITM0045,Module part part,17,246.84,4196.28,PO0188,17,246.84,4196.28,GRN0188,17,MATCH,0
INV0188,27-10-2024,V019,Vendor_19,INR,4,ITM0034,Assembly part unit device gadget unit gadget,20,349.13,6982.6,PO0188,20,349.13,6982.6,GRN0188,0,grn_not_received,1
INV0188,27-10-2024,V019,Vendor_19,INR,5,ITM0001,Assembly component widget unit unit widget component,2,46.88,93.76,PO0188,2,46.88,93.76,GRN0188,2,MATCH,0
INV0189,04-03-2024,V017,Vendor_17,GBP,1,ITM0024,Gadget accessory unit component widget accessory accessory,10,331.28,3312.8,PO0189,10,331.28,3312.8,GRN0189,10,MATCH,0
INV0189,04-03-2024,V017,Vendor_17,GBP,2,ITM0029,Unit device assembly accessory,12,305.06,3660.72,PO0189,12,305.06,3660.72,GRN0189,12,MATCH,0
INV0189,04-03-2024,V017,Vendor_17,GBP,3,ITM0033,Device unit widget widget,5,171.6,766.8,PO0189,5,153.36,766.8,GRN0189,5,price_mismatch,1
INV0189,04-03-2024,V017,Vendor_17,GBP,4,ITM0014,Unit gadget module gadget,20,213.9,4278.0,PO0189,20,213.9,4278.0,GRN0189,20,MATCH,0
INV0189,04-03-2024,V017,Vendor_17,GBP,5,ITM0036,Component unit gadget assembly accessory,14,470.4,6585.6,PO0189,14,470.4,6585.6,GRN0189,14,MATCH,0
INV0190,14-03-2024,V018,Vendor_18,EUR,1,ITM0005,Accessory device gadget module unit,17,304.45,5175.65,PO0190,17,304.45,5175.65,GRN0190,17,MATCH,0
INV0190,14-03-2024,V018,Vendor_18,EUR,2,ITM0027,Component part module accessory,8,43.37,346.96,PO0190,8,43.37,346.96,GRN0190,8,MATCH,0
INV0190,14-03-2024,V018,Vendor_18,EUR,3,ITM0008,Widget assembly widget unit module module component,9,140.46,1123.68,PO0190,8,140.46,1123.68,GRN0190,8,quantity_mismatch,1
INV0190,14-03-2024,V018,Vendor_18,EUR,4,ITM0007,Accessory component accessory part gadget assembly,10,296.47,2964.7,PO0190,10,296.47,2964.7,GRN0190,10,MATCH,0
INV0190,14-03-2024,V018,Vendor_18,EUR,5,ITM0032,Assembly device part,18,139.17,2505.06,PO0190,18,139.17,2505.06,GRN0190,18,MATCH,0
INV0191,20-02-2024,V002,Vendor_2,EUR,1,ITM0021,Gadget part device part assembly part,13,241.05,3133.65,PO0191,13,241.05,3133.65,GRN0191,13,MATCH,0
INV0191,20-02-2024,V002,Vendor_2,EUR,2,ITM0009,Widget assembly gadget gadget module,10,31.17,280.53,PO0191,9,31.17,280.53,GRN0191,9,quantity_mismatch,1
INV0191,20-02-2024,V002,Vendor_2,EUR,3,ITM0047,Device component unit device gadget,12,400.24,4802.88,PO0191,12,400.24,4802.88,GRN0191,12,item_not_in_po,1
INV0191,20-02-2024,V002,Vendor_2,EUR,4,ITM0033,Component module accessory part part,10,319.64,3196.4,PO0191,10,319.64,3196.4,GRN0191,10,MATCH,0
INV0191,20-02-2024,V002,Vendor_2,EUR,5,ITM0006,Module component widget widget device,3,99.49,260.19,PO0191,3,86.73,260.19,GRN0191,3,price_mismatch,1
INV0192,30-01-2024,V003,Vendor_3,GBP,1,ITM0036,Part widget accessory device accessory gadget,16,259.93,4158.88,PO0192,16,259.93,4158.88,GRN0192,16,MATCH,0
INV0192,30-01-2024,V003,Vendor_3,GBP,2,ITM0044,Device module unit accessory device device device,12,125.89,1510.68,PO0192,12,125.89,1510.68,GRN0192,12,MATCH,0
INV0192,30-01-2024,V003,Vendor_3,GBP,3,ITM0048,Device widget assembly gadget accessory device accessory,6,42.19,253.14,PO0192,6,42.19,253.14,GRN0192,6,MATCH,0
INV0192,30-01-2024,V003,Vendor_3,GBP,4,ITM0009,Module widget assembly gadget accessory module device,18,426.13,7670.34,PO0192,18,426.13,7670.34,GRN0192,18,MATCH,0
INV0192,30-01-2024,V003,Vendor_3,GBP,5,ITM0008,Component component gadget device unit,7,461.91,3233.37,PO0192,7,461.91,3233.37,GRN0192,7,MATCH,0
INV0193,25-11-2024,V017,Vendor_17,USD,1,ITM0030,Part widget widget assembly component widget module,6,204.02,1224.12,PO0193,6,204.02,1224.12,GRN0193,6,MATCH,0
INV0193,25-11-2024,V017,Vendor_17,USD,2,ITM0001,Module gadget assembly,5,208.31,1041.55,PO0193,5,208.31,1041.55,GRN0193,5,MATCH,0
INV0193,25-11-2024,V017,Vendor_17,USD,3,ITM0032,Gadget unit component,13,190.28,2473.64,PO0193,13,190.28,2473.64,GRN0193,13,MATCH,0
INV0193,25-11-2024,V017,Vendor_17,USD,4,ITM0024,Accessory assembly component accessory unit module,4,180.1,900.5,PO0193,5,180.1,900.5,GRN0193,5,quantity_mismatch,1
INV0193,25-11-2024,V017,Vendor_17,USD,5,ITM0028,Module part gadget,7,146.03,1022.21,PO0193,7,146.03,1022.21,GRN0193,7,MATCH,0
INV0194,09-03-2024,V013,Vendor_13,INR,1,ITM0048,Accessory gadget gadget assembly unit,9,63.8,574.2,PO0194,9,63.8,574.2,GRN0194,9,MATCH,0
INV0194,09-03-2024,V013,Vendor_13,INR,2,ITM0032,Assembly device gadget device part module device,13,70.05,910.65,PO0194,13,70.05,910.65,GRN0194,13,MATCH,0
INV0194,09-03-2024,V013,Vendor_13,INR,3,ITM0007,Gadget module widget,8,30.76,246.08,PO0194,8,30.76,246.08,GRN0194,8,MATCH,0
INV0194,09-03-2024,V013,Vendor_13,INR,4,ITM0022,Accessory device module component assembly device,8,310.72,2485.76,PO0194,8,310.72,2485.76,GRN0194,8,MATCH,0
INV0194,09-03-2024,V013,Vendor_13,INR,5,ITM0047,Gadget component gadget component device unit module,16,354.7,5675.2,PO0194,16,354.7,5675.2,GRN0194,16,item_not_in_po,1
INV0195,22-02-2024,V017,Vendor_17,EUR,1,ITM0013,Unit gadget gadget module component gadget gadget,1,310.15,310.15,PO0195,1,310.15,310.15,GRN0195,1,MATCH,0
INV0195,22-02-2024,V017,Vendor_17,EUR,2,ITM0006,Module assembly device,8,114.78,918.24,PO0195,8,114.78,918.24,GRN0195,8,MATCH,0
INV0195,22-02-2024,V017,Vendor_17,EUR,3,ITM0028,Widget module widget widget module accessory,14,127.25,1781.5,PO0195,14,127.25,1781.5,GRN0195,14,item_not_in_po,1
INV0195,22-02-2024,V017,Vendor_17,EUR,4,ITM0004,Widget widget device gadget,17,143.68,2298.88,PO0195,16,143.68,2298.88,GRN0195,16,quantity_mismatch,1
INV0195,22-02-2024,V017,Vendor_17,EUR,5,ITM0039,Module component assembly,11,155.66,1712.26,PO0195,11,155.66,1712.26,GRN0195,11,MATCH,0
INV0196,19-02-2024,V001,Vendor_1,EUR,1,ITM0022,Device module part assembly module,9,108.97,980.73,PO0196,9,108.97,980.73,GRN0196,9,MATCH,0
INV0196,19-02-2024,V001,Vendor_1,USD,2,ITM0025,Part gadget device,4,25.31,101.24,PO0196,4,25.31,101.24,GRN0196,4,currency_mismatch,1
INV0196,19-02-2024,V001,Vendor_1,EUR,3,ITM0042,Gadget assembly widget accessory,20,174.73,3494.6,PO0196,20,174.73,3494.6,GRN0196,20,MATCH,0
INV0196,19-02-2024,V001,Vendor_1,EUR,4,ITM0047,Accessory gadget device widget gadget assembly,9,446.34,4017.06,PO0196,9,446.34,4017.06,GRN0196,9,MATCH,0
INV0196,19-02-2024,V001,Vendor_1,EUR,5,ITM0049,Accessory accessory assembly device accessory widget module,17,396.49,6740.33,PO0196,17,396.49,6740.33,GRN0196,17,MATCH,0
INV0197,26-03-2024,V020,Vendor_20,GBP,1,ITM0045,Component accessory widget accessory,7,371.65,2601.55,PO0197,7,371.65,2601.55,GRN0197,7,MATCH,0
INV0197,26-03-2024,V020,Vendor_20,GBP,2,ITM0026,Device part accessory gadget device module,13,203.42,2644.46,PO0197,13,203.42,2644.46,GRN0197,13,MATCH,0
INV0197,26-03-2024,V020,Vendor_20,GBP,3,ITM0018,Gadget gadget gadget device,17,230.44,3917.48,PO0197,17,230.44,3917.48,GRN0197,17,MATCH,0
INV0197,26-03-2024,V020,Vendor_20,GBP,4,ITM0046,Component part component component gadget component assembly,10,24.35,243.5,PO0197,10,24.35,243.5,GRN0197,10,MATCH,0
INV0197,26-03-2024,V020,Vendor_20,GBP,5,ITM0010,Accessory component part unit component,7,269.62,1887.34,PO0197,7,269.62,1887.34,GRN0197,7,MATCH,0
INV0198,01-01-2024,V012,Vendor_12,GBP,1,ITM0021,Accessory part component,5,207.13,1035.65,PO0198,5,207.13,1035.65,GRN0198,0,grn_not_received,1
INV0198,01-01-2024,V012,Vendor_12,GBP,2,ITM0040,Component widget part part gadget,9,92.48,832.32,PO0198,9,92.48,832.32,GRN0198,9,MATCH,0
INV0198,01-01-2024,V012,Vendor_12,GBP,3,ITM0002,Unit part accessory unit device device accessory,9,435.66,3920.94,PO0198,9,435.66,3920.94,GRN0198,9,MATCH,0
INV0198,01-01-2024,V012,Vendor_12,GBP,4,ITM0041,Assembly part gadget component unit part device,5,225.8,1129.0,PO0198,5,225.8,1129.0,GRN0198,5,MATCH,0
INV0198,01-01-2024,V012,Vendor_12,GBP,5,ITM0047,Module accessory widget gadget gadget part,7,286.98,2008.86,PO0198,7,286.98,2008.86,GRN0198,7,MATCH,0
INV0199,02-04-2024,V010,Vendor_10,USD,1,ITM0020,Part part device gadget,5,40.66,203.3,PO0199,5,40.66,203.3,GRN0199,5,MATCH,0
INV0199,02-04-2024,V010,Vendor_10,USD,2,ITM0016,Accessory accessory widget assembly device part,20,54.37,1087.4,PO0199,20,54.37,1087.4,GRN0199,20,MATCH,0
INV0199,02-04-2024,V010,Vendor_10,USD,3,ITM0025,Widget widget part,3,70.43,140.86,PO0199,2,70.43,140.86,GRN0199,2,quantity_mismatch,1
INV0199,02-04-2024,V010,Vendor_10,USD,4,ITM0050,Component accessory unit,1,479.02,479.02,PO0199,1,479.02,479.02,GRN0199,1,MATCH,0
INV0199,02-04-2024,V010,Vendor_10,EUR,5,ITM0007,Device module device gadget assembly unit module,6,157.16,942.96,PO0199,6,157.16,942.96,GRN0199,6,currency_mismatch,1
INV0200,02-09-2024,V005,Vendor_5,EUR,1,ITM0004,Device unit gadget part widget component assembly,14,75.21,1052.94,PO0200,14,75.21,1052.94,GRN0200,14,MATCH,0
INV0200,02-09-2024,V005,Vendor_5,EUR,2,ITM0015,Component module module,10,116.81,1168.1,PO0200,10,116.81,1168.1,GRN0200,0,grn_not_received,1
INV0200,02-09-2024,V005,Vendor_5,EUR,3,ITM0044,Device device accessory assembly accessory component,10,181.87,1818.7,PO0200,10,181.87,1818.7,GRN0200,10,MATCH,0
INV0200,02-09-2024,V005,Vendor_5,EUR,4,ITM0040,Gadget accessory accessory accessory unit,6,217.17,1303.02,PO0200,6,217.17,1303.02,GRN0200,6,MATCH,0
INV0200,02-09-2024,V005,Vendor_5,USD,5,ITM0022,Gadget module accessory device unit component part,9,458.54,4126.86,PO0200,9,458.54,4126.86,GRN0200,9,currency_mismatch,1
INV0201,04-12-2024,V012,Vendor_12,GBP,1,ITM0046,Part part accessory,5,173.54,817.65,PO0201,5,163.53,817.65,GRN0201,5,price_mismatch,1
INV0201,04-12-2024,V012,Vendor_12,GBP,2,ITM0025,Device part assembly widget unit accessory,9,76.61,689.49,PO0201,9,76.61,689.49,GRN0201,9,MATCH,0
INV0201,04-12-2024,V012,Vendor_12,GBP,3,ITM0021,Gadget module component module,14,302.86,4240.04,PO0201,14,302.86,4240.04,GRN0201,14,MATCH,0
INV0201,04-12-2024,V012,Vendor_12,GBP,4,ITM0041,Gadget accessory accessory module assembly,18,269.22,4845.96,PO0201,18,269.22,4845.96,GRN0201,18,MATCH,0
INV0201,04-12-2024,V012,Vendor_12,GBP,5,ITM0035,Part module unit module unit device device,3,121.42,364.26,PO0201,3,121.42,364.26,GRN0201,3,MATCH,0
INV0202,02-01-2024,V007,Vendor_7,USD,1,ITM0024,Assembly gadget widget accessory module part part,5,150.88,754.4,PO0202,5,150.88,754.4,GRN0202,5,MATCH,0
INV0202,02-01-2024,V007,Vendor_7,USD,2,ITM0010,Accessory accessory component part widget gadget accessory,5,191.84,959.2,PO0202,5,191.84,959.2,GRN0202,5,MATCH,0
INV0202,02-01-2024,V007,Vendor_7,USD,3,ITM0002,Module device unit widget part part,1,77.71,77.71,PO0202,1,77.71,77.71,GRN0202,1,MATCH,0
INV0202,02-01-2024,V007,Vendor_7,USD,4,ITM0010,Component widget part,14,79.11,1107.54,PO0202,14,79.11,1107.54,GRN0202,14,MATCH,0
INV0202,02-01-2024,V007,Vendor_7,USD,5,ITM0012,Device device device component module module,1,146.95,146.95,PO0202,1,146.95,146.95,GRN0202,1,MATCH,0
INV0203,20-03-2024,V002,Vendor_2,USD,1,ITM0039,Assembly widget part device,15,279.31,4189.65,PO0203,15,279.31,4189.65,GRN0203,15,MATCH,0
INV0203,20-03-2024,V002,Vendor_2,USD,2,ITM0017,Assembly device module gadget accessory assembly accessory,5,372.85,1864.25,PO0203,5,372.85,1864.25,GRN0203,5,MATCH,0
INV0203_DUP,20-03-2024,V002,Vendor_2,USD,3,ITM0026,Widget module part accessory unit widget device,16,160.03,2560.48,PO0203,16,160.03,2560.48,GRN0203,16,duplicate_invoice,1
INV0203,20-03-2024,V002,Vendor_2,USD,4,ITM0042,Part gadget part unit gadget widget,3,184.54,553.62,PO0203,3,184.54,553.62,GRN0203,3,MATCH,0
INV0203,20-03-2024,V002,Vendor_2,USD,5,ITM0050,Widget component assembly widget unit,10,97.93,979.3,PO0203,10,97.93,979.3,GRN0203,10,MATCH,0
INV0204,13-04-2024,V002,Vendor_2,EUR,1,ITM0018,Accessory unit unit,16,27.61,441.76,PO0204,16,27.61,441.76,GRN0204,16,MATCH,0
INV0204,13-04-2024,V002,Vendor_2,EUR,2,ITM0021,Accessory widget module,10,479.58,4795.8,PO0204,10,479.58,4795.8,GRN0204,10,MATCH,0
INV0204,13-04-2024,V002,Vendor_2,EUR,3,ITM0033,Component module module gadget,4,169.0,676.0,PO0204,4,169.0,676.0,GRN0204,4,MATCH,0
INV0204,13-04-2024,V002,Vendor_2,EUR,4,ITM0048,Widget part gadget unit module unit part,10,84.81,848.1,PO0204,10,84.81,848.1,GRN0204,10,MATCH,0
INV0204,13-04-2024,V002,Vendor_2,EUR,5,ITM0044,Widget unit accessory component gadget device,5,385.57,1927.85,PO0204,5,385.57,1927.85,GRN0204,5,MATCH,0
INV0205,23-03-2024,V017,Vendor_17,GBP,1,ITM0029,Module module part module,13,123.36,1603.68,PO0205,13,123.36,1603.68,GRN0205,13,MATCH,0
INV0205,23-03-2024,V017,Vendor_17,GBP,2,ITM0040,Widget gadget unit assembly part gadget part,18,434.43,7819.74,PO0205,18,434.43,7819.74,GRN0205,18,MATCH,0
INV0205,23-03-2024,V017,Vendor_17,GBP,3,ITM0006,Widget component accessory gadget component module,3,40.21,120.63,PO0205,3,40.21,120.63,GRN0205,3,MATCH,0
INV0205,23-03-2024,V017,Vendor_17,GBP,4,ITM0046,Component assembly component part unit gadget,4,485.98,1943.92,PO0205,4,485.98,1943.92,GRN0205,4,MATCH,0
INV0205,23-03-2024,V017,Vendor_17,GBP,5,ITM0032,Module component module,20,458.98,9179.6,PO0205,20,458.98,9179.6,GRN0205,20,MATCH,0
INV0206,07-03-2024,V015,Vendor_15,GBP,1,ITM0033,Accessory module device assembly component part device,20,488.83,9776.6,PO0206,20,488.83,9776.6,GRN0206,20,MATCH,0
INV0206,07-03-2024,V015,Vendor_15,GBP,2,ITM0004,Device unit gadget widget,13,83.31,1083.03,PO0206,13,83.31,1083.03,GRN0206,13,MATCH,0
INV0206,07-03-2024,V015,Vendor_15,GBP,3,ITM0026,Component part device,12,235.61,2827.32,PO0206,12,235.61,2827.32,GRN0206,12,MATCH,0
INV0206,07-03-2024,V015,Vendor_15,GBP,4,ITM0042,Accessory assembly widget device accessory accessory device,7,203.75,1426.25,PO0206,7,203.75,1426.25,GRN0206,7,MATCH,0
INV0206,07-03-2024,V015,Vendor_15,GBP,5,ITM0005,Module unit gadget device gadget,15,23.95,359.25,PO0206,15,23.95,359.25,GRN0206,0,grn_not_received,1
INV0207,20-03-2024,V016,Vendor_16,EUR,1,ITM0041,Component widget unit module,12,395.83,4749.96,PO0207,12,395.83,4749.96,GRN0207,12,MATCH,0
INV0207,20-03-2024,V016,Vendor_16,EUR,2,ITM0031,Widget part accessory device,9,129.78,1168.02,PO0207,9,129.78,1168.02,GRN0207,9,MATCH,0
INV0207,20-03-2024,V016,Vendor_16,EUR,3,ITM0012,Gadget component widget,15,436.29,6544.35,PO0207,15,436.29,6544.35,GRN0207,15,MATCH,0
INV0207,20-03-2024,V016,Vendor_16,INR,4,ITM0034,Device component part widget,14,174.3,2440.2,PO0207,14,174.3,2440.2,GRN0207,14,currency_mismatch,1
INV0207,20-03-2024,V016,Vendor_16,EUR,5,ITM0049,Gadget module module assembly device,6,482.97,2897.82,PO0207,6,482.97,2897.82,GRN0207,6,MATCH,0
INV0208,11-08-2024,V012,Vendor_12,USD,1,ITM0001,Part unit widget device unit component accessory,11,12.02,132.22,PO0208,11,12.02,132.22,GRN0208,11,currency_mismatch,1
INV0208,11-08-2024,V012,Vendor_12,INR,2,ITM0030,Assembly component part device,9,262.74,2364.66,PO0208,9,262.74,2364.66,GRN0208,0,grn_not_received,1
INV0208,11-08-2024,V012,Vendor_12,INR,3,ITM0001,Accessory part unit unit unit widget,7,212.99,1490.93,PO0208,7,212.99,1490.93,GRN0208,7,MATCH,0
INV0208,11-08-2024,V012,Vendor_12,INR,4,ITM0035,Unit gadget gadget gadget,19,503.24,9077.82,PO0208,19,477.78,9077.82,GRN0208,19,price_mismatch,1
INV0208,11-08-2024,V012,Vendor_12,INR,5,ITM0024,Widget accessory assembly part device,15,209.96,3149.4,PO0208,15,209.96,3149.4,GRN0208,15,MATCH,0
INV0209,29-06-2024,V012,Vendor_12,INR,1,ITM0034,Gadget gadget module gadget unit,18,220.76,3973.68,PO0209,18,220.76,3973.68,GRN0209,0,grn_not_received,1
INV0209,29-06-2024,V012,Vendor_12,INR,2,ITM0019,Unit device accessory accessory widget widget,4,49.37,197.48,PO0209,4,49.37,197.48,GRN0209,4,MATCH,0
INV0209,29-06-2024,V012,Vendor_12,INR,3,ITM0002,Accessory widget device unit assembly unit assembly,2,335.52,671.04,PO0209,2,335.52,671.04,GRN0209,2,MATCH,0
INV0209,29-06-2024,V012,Vendor_12,INR,4,ITM0027,Component assembly module gadget,16,475.52,7608.32,PO0209,16,475.52,7608.32,GRN0209,16,item_not_in_po,1
INV0209,29-06-2024,V012,Vendor_12,INR,5,ITM0023,Module part device device widget module,8,256.24,2049.92,PO0209,8,256.24,2049.92,GRN0209,8,MATCH,0
INV0210,17-05-2024,V009,Vendor_9,GBP,1,ITM0027,Widget accessory widget widget,12,421.18,5054.16,PO0210,12,421.18,5054.16,GRN0210,12,MATCH,0
INV0210,17-05-2024,V009,Vendor_9,GBP,2,ITM0034,Component gadget unit module unit module unit,13,483.68,5396.69,PO0210,13,415.13,5396.69,GRN0210,13,price_mismatch,1
INV0210,17-05-2024,V009,Vendor_9,GBP,3,ITM0037,Gadget unit accessory gadget accessory assembly,14,119.33,1670.62,PO0210,14,119.33,1670.62,GRN0210,0,grn_not_received,1
INV0210,17-05-2024,V009,Vendor_9,GBP,4,ITM0046,Assembly unit part part,9,419.48,3775.32,PO0210,9,419.48,3775.32,GRN0210,9,MATCH,0
INV0210,17-05-2024,V009,Vendor_9,GBP,5,ITM0011,Gadget widget module unit unit,1,310.96,310.96,PO0210,1,310.96,310.96,GRN0210,1,MATCH,0
INV0211,05-10-2024,V003,Vendor_3,INR,1,ITM0002,Accessory unit device gadget,8,151.98,1215.84,PO0211,8,151.98,1215.84,GRN0211,8,MATCH,0
INV0211,05-10-2024,V003,Vendor_3,INR,2,ITM0035,Device part module component,2,141.11,282.22,PO0211,2,141.11,282.22,GRN0211,2,MATCH,0
INV0211,05-10-2024,V003,Vendor_3,INR,3,ITM0010,Unit unit widget,15,463.96,6959.4,PO0211,15,463.96,6959.4,GRN0211,15,MATCH,0
INV0211,05-10-2024,V003,Vendor_3,INR,4,ITM0008,Gadget component gadget,3,249.65,748.95,PO0211,3,249.65,748.95,GRN0211,3,MATCH,0
INV0211,05-10-2024,V003,Vendor_3,INR,5,ITM0024,Module assembly widget widget,3,109.1,327.3,PO0211,3,109.1,327.3,GRN0211,3,MATCH,0
INV0212_DUP,02-08-2024,V013,Vendor_13,GBP,1,ITM0041,Part gadget widget gadget unit unit,2,63.02,126.04,PO0212,2,63.02,126.04,GRN0212,2,duplicate_invoice,1
INV0212,02-08-2024,V013,Vendor_13,GBP,2,ITM0022,Assembly unit assembly gadget device,4,100.46,401.84,PO0212,4,100.46,401.84,GRN0212,4,MATCH,0
INV0212,02-08-2024,V013,Vendor_13,GBP,3,ITM0002,Widget assembly gadget part gadget gadget component,8,46.3,370.4,PO0212,8,46.3,370.4,GRN0212,8,MATCH,0
INV0212,02-08-2024,V013,Vendor_13,GBP,4,ITM0045,Component assembly accessory module,18,327.7,5898.6,PO0212,18,327.7,5898.6,GRN0212,18,MATCH,0
INV0212,02-08-2024,V013,Vendor_13,GBP,5,ITM0030,Module accessory accessory component gadget part,9,481.13,4330.17,PO0212,9,481.13,4330.17,GRN0212,9,MATCH,0
INV0213,22-02-2024,V019,Vendor_19,GBP,1,ITM0011,Accessory assembly part module,10,408.87,3679.83,PO0213,9,408.87,3679.83,GRN0213,9,quantity_mismatch,1
INV0213,22-02-2024,V019,Vendor_19,GBP,2,ITM0040,Unit module unit,12,449.46,5393.52,PO0213,12,449.46,5393.52,GRN0213,12,MATCH,0
INV0213,22-02-2024,V019,Vendor_19,GBP,3,ITM0005,Gadget widget assembly unit component part,17,179.37,3049.29,PO0213,17,179.37,3049.29,GRN0213,17,MATCH,0
INV0213,22-02-2024,V019,Vendor_19,GBP,4,ITM0002,Gadget component part,12,126.43,1517.16,PO0213,12,126.43,1517.16,GRN0213,12,MATCH,0
INV0213,22-02-2024,V019,Vendor_19,USD,5,ITM0014,Module part gadget component widget,11,110.82,1219.02,PO0213,11,110.82,1219.02,GRN0213,11,currency_mismatch,1
INV0214,17-10-2024,V011,Vendor_11,EUR,1,ITM0036,Module unit assembly,4,282.67,1130.68,PO0214,4,282.67,1130.68,GRN0214,4,MATCH,0
INV0214,17-10-2024,V011,Vendor_11,EUR,2,ITM0046,Accessory part device unit unit device module,11,103.08,1133.88,PO0214,11,103.08,1133.88,GRN0214,11,MATCH,0
INV0214,17-10-2024,V011,Vendor_11,EUR,3,ITM0004,Assembly accessory module gadget gadget component,13,122.03,1586.39,PO0214,13,122.03,1586.39,GRN0214,0,grn_not_received,1
INV0214,17-10-2024,V011,Vendor_11,EUR,4,ITM0002,Widget part unit widget assembly,5,421.61,2108.05,PO0214,5,421.61,2108.05,GRN0214,5,MATCH,0
INV0214,17-10-2024,V011,Vendor_11,EUR,5,ITM0026,Accessory accessory widget,1,39.38,39.38,PO0214,1,39.38,39.38,GRN0214,1,MATCH,0
INV0215_DUP,18-02-2024,V014,Vendor_14,GBP,1,ITM0018,Device module unit component unit,13,152.73,1985.49,PO0215,13,152.73,1985.49,GRN0215,13,duplicate_invoice,1
INV0215,18-02-2024,V014,Vendor_14,GBP,2,ITM0030,Part accessory gadget module unit widget,2,413.6,827.2,PO0215,2,413.6,827.2,GRN0215,2,MATCH,0
INV0215,18-02-2024,V014,Vendor_14,GBP,3,ITM0009,Accessory part device,8,89.24,713.92,PO0215,8,89.24,713.92,GRN0215,8,MATCH,0
INV0215,18-02-2024,V014,Vendor_14,GBP,4,ITM0013,Part assembly widget device widget,2,59.85,119.7,PO0215,2,59.85,119.7,GRN0215,2,MATCH,0
INV0215,18-02-2024,V014,Vendor_14,GBP,5,ITM0020,Component device part,13,138.61,1801.93,PO0215,13,138.61,1801.93,GRN0215,13,MATCH,0
INV0216,28-03-2024,V005,Vendor_5,INR,1,ITM0008,Component gadget unit part,14,320.27,4483.78,PO0216,14,320.27,4483.78,GRN0216,14,MATCH,0
INV0216,28-03-2024,V005,Vendor_5,INR,2,ITM0043,Assembly component assembly,16,488.29,7812.64,PO0216,16,488.29,7812.64,GRN0216,16,MATCH,0
INV0216,28-03-2024,V005,Vendor_5,INR,3,ITM0021,Component component component widget unit part,7,349.01,2443.07,PO0216,7,349.01,2443.07,GRN0216,7,MATCH,0
INV0216,28-03-2024,V005,Vendor_5,INR,4,ITM0005,Widget widget gadget part gadget widget,7,407.93,2855.51,PO0216,7,407.93,2855.51,GRN0216,7,MATCH,0
